date,store_id,sku_id,units_sold,is_promo,promo_multiplier,is_holiday
2022-06-14,STORE_2,SKU_09,191,1,1.2,0
2022-06-15,STORE_2,SKU_09,117,0,1.0,0
2022-06-16,STORE_2,SKU_09,318,0,1.0,0
2022-06-17,STORE_2,SKU_09,6,0,1.0,0
2022-06-18,STORE_2,SKU_09,109,0,1.0,0
2022-06-19,STORE_2,SKU_09,292,1,1.0,1
2022-06-20,STORE_2,SKU_09,12,1,1.05,0
2022-06-21,STORE_2,SKU_09,350,1,1.1,0
2022-06-22,STORE_2,SKU_09,102,1,1.2,0
2022-06-23,STORE_2,SKU_09,323,1,1.0,0
2022-06-24,STORE_2,SKU_09,43,1,1.0,0
2022-06-25,STORE_2,SKU_09,23,0,1.0,0
2022-06-26,STORE_2,SKU_09,125,1,1.0,0
2022-06-27,STORE_2,SKU_09,169,1,1.05,0
2022-06-28,STORE_2,SKU_09,14,0,1.0,0
2022-06-29,STORE_2,SKU_09,15,1,1.2,0
2022-06-30,STORE_2,SKU_09,281,1,1.05,0
2022-07-01,STORE_2,SKU_09,100,1,1.05,0
2022-07-02,STORE_2,SKU_09,132,1,1.0,0
2022-07-03,STORE_2,SKU_09,111,0,1.0,0
2022-07-04,STORE_2,SKU_09,90,0,1.0,1
2022-07-05,STORE_2,SKU_09,229,1,1.0,0
2022-07-06,STORE_2,SKU_09,294,0,1.0,0
2022-07-07,STORE_2,SKU_09,60,0,1.0,0
2022-07-08,STORE_2,SKU_09,35,1,1.2,0
2022-07-09,STORE_2,SKU_09,13,1,1.0,0
2022-07-10,STORE_2,SKU_09,97,0,1.0,0
2022-07-11,STORE_2,SKU_09,346,0,1.0,0
2022-07-12,STORE_2,SKU_09,19,1,1.0,0
2022-07-13,STORE_2,SKU_09,134,1,1.1,0
2022-07-14,STORE_2,SKU_09,68,0,1.0,0
2022-07-15,STORE_2,SKU_09,238,1,1.05,0
2022-07-16,STORE_2,SKU_09,259,0,1.0,0
2022-07-17,STORE_2,SKU_09,44,1,1.2,0
2022-07-18,STORE_2,SKU_09,39,0,1.0,0
2022-07-19,STORE_2,SKU_09,148,0,1.0,0
2022-07-20,STORE_2,SKU_09,85,1,1.2,0
2022-07-21,STORE_2,SKU_09,13,0,1.0,0
2022-07-22,STORE_2,SKU_09,16,0,1.0,0
2022-07-23,STORE_2,SKU_09,387,1,1.0,0
2022-07-24,STORE_2,SKU_09,313,1,1.1,0
2022-07-25,STORE_2,SKU_09,127,0,1.0,0
2022-07-26,STORE_2,SKU_09,167,0,1.0,0
2022-07-27,STORE_2,SKU_09,71,1,1.2,0
2022-07-28,STORE_2,SKU_09,65,0,1.0,0
2022-07-29,STORE_2,SKU_09,163,1,1.1,0
2022-07-30,STORE_2,SKU_09,192,1,1.0,0
2022-07-31,STORE_2,SKU_09,45,0,1.0,0
2022-08-01,STORE_2,SKU_09,102,1,1.0,0
2022-08-02,STORE_2,SKU_09,308,0,1.0,0
2022-08-03,STORE_2,SKU_09,88,1,1.0,0
2022-08-04,STORE_2,SKU_09,20,0,1.0,0
2022-08-05,STORE_2,SKU_09,203,0,1.0,0
2022-08-06,STORE_2,SKU_09,94,1,1.1,0
2022-08-07,STORE_2,SKU_09,163,0,1.0,0
2022-08-08,STORE_2,SKU_09,66,1,1.1,0
2022-08-09,STORE_2,SKU_09,87,0,1.0,0
2022-08-10,STORE_2,SKU_09,219,1,1.0,0
2022-08-11,STORE_2,SKU_09,28,0,1.0,0
2022-08-12,STORE_2,SKU_09,242,1,1.15,0
2022-08-13,STORE_2,SKU_09,174,0,1.0,0
2022-08-14,STORE_2,SKU_09,39,0,1.0,0
2022-08-15,STORE_2,SKU_09,174,0,1.0,0
2022-08-16,STORE_2,SKU_09,115,0,1.0,0
2022-08-17,STORE_2,SKU_09,412,0,1.0,0
2022-08-18,STORE_2,SKU_09,204,1,1.0,0
2022-08-19,STORE_2,SKU_09,201,0,1.0,0
2022-08-20,STORE_2,SKU_09,17,1,1.1,0
2022-08-21,STORE_2,SKU_09,9,1,1.0,0
2022-08-22,STORE_2,SKU_09,30,0,1.0,0
2022-08-23,STORE_2,SKU_09,33,0,1.0,0
2022-08-24,STORE_2,SKU_09,14,1,1.1,0
2022-08-25,STORE_2,SKU_09,14,1,1.05,0
2022-08-26,STORE_2,SKU_09,43,0,1.0,0
2022-08-27,STORE_2,SKU_09,85,1,1.05,0
2022-08-28,STORE_2,SKU_09,299,0,1.0,0
2022-08-29,STORE_2,SKU_09,140,0,1.0,0
2022-08-30,STORE_2,SKU_09,17,0,1.0,0
2022-08-31,STORE_2,SKU_09,114,0,1.0,0
2022-09-01,STORE_2,SKU_09,32,0,1.0,0
2022-09-02,STORE_2,SKU_09,306,1,1.0,0
2022-09-03,STORE_2,SKU_09,22,0,1.0,0
2022-09-04,STORE_2,SKU_09,271,1,1.05,0
2022-09-05,STORE_2,SKU_09,145,1,1.1,1
2022-09-06,STORE_2,SKU_09,100,0,1.0,0
2022-09-07,STORE_2,SKU_09,163,1,1.15,0
2022-09-08,STORE_2,SKU_09,47,1,1.0,0
2022-09-09,STORE_2,SKU_09,85,0,1.0,0
2022-09-10,STORE_2,SKU_09,399,1,1.05,0
2022-09-11,STORE_2,SKU_09,356,1,1.1,0
2022-09-12,STORE_2,SKU_09,96,1,1.15,0
2022-09-13,STORE_2,SKU_09,53,0,1.0,0
2022-09-14,STORE_2,SKU_09,14,0,1.0,0
2022-09-15,STORE_2,SKU_09,122,0,1.0,0
2022-09-16,STORE_2,SKU_09,354,0,1.0,0
2022-09-17,STORE_2,SKU_09,313,0,1.0,0
2022-09-18,STORE_2,SKU_09,49,1,1.1,0
2022-09-19,STORE_2,SKU_09,216,1,1.05,0
2022-09-20,STORE_2,SKU_09,325,0,1.0,0
2022-09-21,STORE_2,SKU_09,220,1,1.1,0
2022-09-22,STORE_2,SKU_09,10,1,1.1,0
2022-09-23,STORE_2,SKU_09,5,1,1.15,0
2022-09-24,STORE_2,SKU_09,90,0,1.0,0
2022-09-25,STORE_2,SKU_09,167,1,1.1,0
2022-09-26,STORE_2,SKU_09,21,0,1.0,0
2022-09-27,STORE_2,SKU_09,36,0,1.0,0
2022-09-28,STORE_2,SKU_09,60,0,1.0,0
2022-09-29,STORE_2,SKU_09,140,0,1.0,0
2022-09-30,STORE_2,SKU_09,199,1,1.15,0
2022-10-01,STORE_2,SKU_09,21,0,1.0,0
2022-10-02,STORE_2,SKU_09,428,1,1.1,0
2022-10-03,STORE_2,SKU_09,300,1,1.05,0
2022-10-04,STORE_2,SKU_09,290,0,1.0,0
2022-10-05,STORE_2,SKU_09,283,1,1.05,0
2022-10-06,STORE_2,SKU_09,60,1,1.0,0
2022-10-07,STORE_2,SKU_09,258,1,1.05,0
2022-10-08,STORE_2,SKU_09,368,0,1.0,0
2022-10-09,STORE_2,SKU_09,80,0,1.0,0
2022-10-10,STORE_2,SKU_09,42,1,1.0,1
2022-10-11,STORE_2,SKU_09,123,0,1.0,0
2022-10-12,STORE_2,SKU_09,84,0,1.0,0
2022-10-13,STORE_2,SKU_09,136,1,1.0,0
2022-10-14,STORE_2,SKU_09,130,0,1.0,0
2022-10-15,STORE_2,SKU_09,318,0,1.0,0
2022-10-16,STORE_2,SKU_09,288,1,1.2,0
2022-10-17,STORE_2,SKU_09,333,1,1.15,0
2022-10-18,STORE_2,SKU_09,251,1,1.05,0
2022-10-19,STORE_2,SKU_09,201,0,1.0,0
2022-10-20,STORE_2,SKU_09,7,1,1.0,0
2022-10-21,STORE_2,SKU_09,51,1,1.15,0
2022-10-22,STORE_2,SKU_09,218,1,1.0,0
2022-10-23,STORE_2,SKU_09,256,1,1.1,0
2022-10-24,STORE_2,SKU_09,89,1,1.2,0
2022-10-25,STORE_2,SKU_09,215,0,1.0,0
2022-10-26,STORE_2,SKU_09,132,1,1.1,0
2022-10-27,STORE_2,SKU_09,100,0,1.0,0
2022-10-28,STORE_2,SKU_09,65,1,1.2,0
2022-10-29,STORE_2,SKU_09,110,0,1.0,0
2022-10-30,STORE_2,SKU_09,72,0,1.0,0
2022-10-31,STORE_2,SKU_09,327,1,1.15,0
2022-11-01,STORE_2,SKU_09,24,0,1.0,0
2022-11-02,STORE_2,SKU_09,2,1,1.2,0
2022-11-03,STORE_2,SKU_09,89,1,1.15,0
2022-11-04,STORE_2,SKU_09,58,1,1.0,0
2022-11-05,STORE_2,SKU_09,63,1,1.1,0
2022-11-06,STORE_2,SKU_09,14,0,1.0,0
2022-11-07,STORE_2,SKU_09,250,1,1.1,0
2022-11-08,STORE_2,SKU_09,21,0,1.0,0
2022-11-09,STORE_2,SKU_09,363,0,1.0,0
2022-11-10,STORE_2,SKU_09,20,1,1.2,0
2022-11-11,STORE_2,SKU_09,182,0,1.0,1
2022-11-12,STORE_2,SKU_09,242,1,1.2,0
2022-11-13,STORE_2,SKU_09,92,0,1.0,0
2022-11-14,STORE_2,SKU_09,270,1,1.2,0
2022-11-15,STORE_2,SKU_09,218,0,1.0,0
2022-11-16,STORE_2,SKU_09,58,0,1.0,0
2022-11-17,STORE_2,SKU_09,166,0,1.0,0
2022-11-18,STORE_2,SKU_09,23,1,1.1,0
2022-11-19,STORE_2,SKU_09,121,1,1.1,0
2022-11-20,STORE_2,SKU_09,82,1,1.2,0
2022-11-21,STORE_2,SKU_09,186,0,1.0,0
2022-11-22,STORE_2,SKU_09,279,1,1.15,0
2022-11-23,STORE_2,SKU_09,179,1,1.2,0
2022-11-24,STORE_2,SKU_09,194,0,1.0,1
2022-11-25,STORE_2,SKU_09,406,1,1.15,1
2022-11-26,STORE_2,SKU_09,44,0,1.0,0
2022-11-27,STORE_2,SKU_09,128,1,1.05,0
2022-11-28,STORE_2,SKU_09,177,0,1.0,0
2022-11-29,STORE_2,SKU_09,119,0,1.0,0
2022-11-30,STORE_2,SKU_09,144,1,1.2,0
2022-12-01,STORE_2,SKU_09,74,1,1.1,0
2022-12-02,STORE_2,SKU_09,365,1,1.2,0
2022-12-03,STORE_2,SKU_09,49,0,1.0,0
2022-12-04,STORE_2,SKU_09,358,0,1.0,0
2022-12-05,STORE_2,SKU_09,97,1,1.2,0
2022-12-06,STORE_2,SKU_09,77,0,1.0,0
2022-12-07,STORE_2,SKU_09,60,0,1.0,0
2022-12-08,STORE_2,SKU_09,76,0,1.0,0
2022-12-09,STORE_2,SKU_09,7,1,1.2,0
2022-12-10,STORE_2,SKU_09,254,0,1.0,0
2022-12-11,STORE_2,SKU_09,57,0,1.0,0
2022-12-12,STORE_2,SKU_09,38,1,1.0,0
2022-12-13,STORE_2,SKU_09,323,1,1.0,0
2022-12-14,STORE_2,SKU_09,107,0,1.0,0
2022-12-15,STORE_2,SKU_09,395,1,1.0,0
2022-12-16,STORE_2,SKU_09,135,0,1.0,0
2022-12-17,STORE_2,SKU_09,238,0,1.0,0
2022-12-18,STORE_2,SKU_09,363,0,1.0,0
2022-12-19,STORE_2,SKU_09,280,0,1.0,0
2022-12-20,STORE_2,SKU_09,75,0,1.0,0
2022-12-21,STORE_2,SKU_09,135,1,1.05,0
2022-12-22,STORE_2,SKU_09,221,1,1.2,0
2022-12-23,STORE_2,SKU_09,56,0,1.0,0
2022-12-24,STORE_2,SKU_09,10,1,1.1,0
2022-12-25,STORE_2,SKU_09,231,1,1.1,1
2022-12-26,STORE_2,SKU_09,209,1,1.05,0
2022-12-27,STORE_2,SKU_09,131,0,1.0,0
2022-12-28,STORE_2,SKU_09,143,0,1.0,0
2022-12-29,STORE_2,SKU_09,476,0,1.0,0
2022-12-30,STORE_2,SKU_09,61,0,1.0,0
2022-12-31,STORE_2,SKU_09,89,0,1.0,0
2023-01-01,STORE_2,SKU_09,277,0,1.0,1
2023-01-02,STORE_2,SKU_09,320,1,1.05,0
2023-01-03,STORE_2,SKU_09,148,1,1.05,0
2023-01-04,STORE_2,SKU_09,41,0,1.0,0
2023-01-05,STORE_2,SKU_09,91,0,1.0,0
2023-01-06,STORE_2,SKU_09,72,0,1.0,0
2023-01-07,STORE_2,SKU_09,166,0,1.0,0
2023-01-08,STORE_2,SKU_09,196,0,1.0,0
2023-01-09,STORE_2,SKU_09,9,0,1.0,0
2023-01-10,STORE_2,SKU_09,58,1,1.15,0
2023-01-11,STORE_2,SKU_09,16,1,1.05,0
2023-01-12,STORE_2,SKU_09,231,1,1.1,0
2023-01-13,STORE_2,SKU_09,28,1,1.0,0
2023-01-14,STORE_2,SKU_09,176,1,1.15,0
2023-01-15,STORE_2,SKU_09,86,0,1.0,0
2023-01-16,STORE_2,SKU_09,143,1,1.1,1
2023-01-17,STORE_2,SKU_09,473,0,1.0,0
2023-01-18,STORE_2,SKU_09,45,0,1.0,0
2023-01-19,STORE_2,SKU_09,63,0,1.0,0
2023-01-20,STORE_2,SKU_09,39,0,1.0,0
2023-01-21,STORE_2,SKU_09,119,1,1.2,0
2023-01-22,STORE_2,SKU_09,121,0,1.0,0
2023-01-23,STORE_2,SKU_09,56,1,1.2,0
2023-01-24,STORE_2,SKU_09,49,0,1.0,0
2023-01-25,STORE_2,SKU_09,145,1,1.05,0
2023-01-26,STORE_2,SKU_09,25,0,1.0,0
2023-01-27,STORE_2,SKU_09,47,1,1.05,0
2023-01-28,STORE_2,SKU_09,217,0,1.0,0
2023-01-29,STORE_2,SKU_09,144,0,1.0,0
2023-01-30,STORE_2,SKU_09,114,1,1.1,0
2023-01-31,STORE_2,SKU_09,26,1,1.1,0
2023-02-01,STORE_2,SKU_09,8,0,1.0,0
2023-02-02,STORE_2,SKU_09,126,0,1.0,0
2023-02-03,STORE_2,SKU_09,188,0,1.0,0
2023-02-04,STORE_2,SKU_09,398,0,1.0,0
2023-02-05,STORE_2,SKU_09,26,0,1.0,0
2023-02-06,STORE_2,SKU_09,26,1,1.05,0
2023-02-07,STORE_2,SKU_09,79,1,1.15,0
2023-02-08,STORE_2,SKU_09,51,1,1.2,0
2023-02-09,STORE_2,SKU_09,33,0,1.0,0
2023-02-10,STORE_2,SKU_09,79,1,1.0,0
2023-02-11,STORE_2,SKU_09,60,0,1.0,0
2023-02-12,STORE_2,SKU_09,135,1,1.15,0
2023-02-13,STORE_2,SKU_09,4,1,1.15,0
2023-02-14,STORE_2,SKU_09,334,0,1.0,0
2023-02-15,STORE_2,SKU_09,114,0,1.0,0
2023-02-16,STORE_2,SKU_09,398,0,1.0,0
2023-02-17,STORE_2,SKU_09,134,1,1.05,0
2023-02-18,STORE_2,SKU_09,65,0,1.0,0
2023-02-19,STORE_2,SKU_09,62,1,1.15,0
2023-02-20,STORE_2,SKU_09,63,1,1.1,1
2023-02-21,STORE_2,SKU_09,141,0,1.0,0
2023-02-22,STORE_2,SKU_09,73,1,1.15,0
2023-02-23,STORE_2,SKU_09,128,0,1.0,0
2023-02-24,STORE_2,SKU_09,368,1,1.0,0
2023-02-25,STORE_2,SKU_09,117,1,1.2,0
2023-02-26,STORE_2,SKU_09,74,1,1.05,0
2023-02-27,STORE_2,SKU_09,70,1,1.1,0
2023-02-28,STORE_2,SKU_09,311,0,1.0,0
2023-03-01,STORE_2,SKU_09,113,0,1.0,0
2023-03-02,STORE_2,SKU_09,85,1,1.05,0
2023-03-03,STORE_2,SKU_09,407,1,1.1,0
2023-03-04,STORE_2,SKU_09,19,1,1.2,0
2023-03-05,STORE_2,SKU_09,286,1,1.0,0
2023-03-06,STORE_2,SKU_09,84,1,1.1,0
2023-03-07,STORE_2,SKU_09,189,1,1.1,0
2023-03-08,STORE_2,SKU_09,59,0,1.0,0
2023-03-09,STORE_2,SKU_09,25,0,1.0,0
2023-03-10,STORE_2,SKU_09,213,0,1.0,0
2023-03-11,STORE_2,SKU_09,78,1,1.1,0
2023-03-12,STORE_2,SKU_09,153,1,1.0,0
2023-03-13,STORE_2,SKU_09,266,1,1.2,0
2023-03-14,STORE_2,SKU_09,32,1,1.15,0
2023-03-15,STORE_2,SKU_09,82,0,1.0,0
2023-03-16,STORE_2,SKU_09,2,1,1.05,0
2023-03-17,STORE_2,SKU_09,177,0,1.0,0
2023-03-18,STORE_2,SKU_09,377,1,1.15,0
2023-03-19,STORE_2,SKU_09,75,0,1.0,0
2023-03-20,STORE_2,SKU_09,167,0,1.0,0
2023-03-21,STORE_2,SKU_09,47,1,1.2,0
2023-03-22,STORE_2,SKU_09,34,1,1.15,0
2023-03-23,STORE_2,SKU_09,119,1,1.15,0
2023-03-24,STORE_2,SKU_09,261,1,1.1,0
2023-03-25,STORE_2,SKU_09,218,1,1.15,0
2023-03-26,STORE_2,SKU_09,46,0,1.0,0
2023-03-27,STORE_2,SKU_09,121,0,1.0,0
2023-03-28,STORE_2,SKU_09,310,0,1.0,0
2023-03-29,STORE_2,SKU_09,139,1,1.1,0
2023-03-30,STORE_2,SKU_09,27,1,1.15,0
2023-03-31,STORE_2,SKU_09,74,1,1.05,0
2023-04-01,STORE_2,SKU_09,121,0,1.0,0
2023-04-02,STORE_2,SKU_09,123,0,1.0,0
2023-04-03,STORE_2,SKU_09,9,1,1.1,0
2023-04-04,STORE_2,SKU_09,206,0,1.0,0
2023-04-05,STORE_2,SKU_09,24,1,1.05,0
2023-04-06,STORE_2,SKU_09,176,0,1.0,0
2023-04-07,STORE_2,SKU_09,93,0,1.0,0
2023-04-08,STORE_2,SKU_09,224,0,1.0,0
2023-04-09,STORE_2,SKU_09,87,0,1.0,0
2023-04-10,STORE_2,SKU_09,275,1,1.05,0
2023-04-11,STORE_2,SKU_09,204,1,1.2,0
2023-04-12,STORE_2,SKU_09,0,0,1.0,0
2023-04-13,STORE_2,SKU_09,198,0,1.0,0
2023-04-14,STORE_2,SKU_09,64,1,1.2,0
2023-04-15,STORE_2,SKU_09,79,1,1.05,0
2023-04-16,STORE_2,SKU_09,25,0,1.0,0
2023-04-17,STORE_2,SKU_09,49,0,1.0,0
2023-04-18,STORE_2,SKU_09,164,0,1.0,0
2023-04-19,STORE_2,SKU_09,85,0,1.0,0
2023-04-20,STORE_2,SKU_09,28,1,1.2,0
2023-04-21,STORE_2,SKU_09,7,0,1.0,0
2023-04-22,STORE_2,SKU_09,146,1,1.1,0
2023-04-23,STORE_2,SKU_09,224,1,1.05,0
2023-04-24,STORE_2,SKU_09,347,0,1.0,0
2023-04-25,STORE_2,SKU_09,125,0,1.0,0
2023-04-26,STORE_2,SKU_09,53,1,1.0,0
2023-04-27,STORE_2,SKU_09,37,1,1.2,0
2023-04-28,STORE_2,SKU_09,153,0,1.0,0
2023-04-29,STORE_2,SKU_09,379,0,1.0,0
2023-04-30,STORE_2,SKU_09,134,1,1.2,0
2023-05-01,STORE_2,SKU_09,37,0,1.0,0
2023-05-02,STORE_2,SKU_09,28,1,1.05,0
2023-05-03,STORE_2,SKU_09,112,1,1.2,0
2023-05-04,STORE_2,SKU_09,42,0,1.0,0
2023-05-05,STORE_2,SKU_09,296,0,1.0,0
2023-05-06,STORE_2,SKU_09,102,0,1.0,0
2023-05-07,STORE_2,SKU_09,210,1,1.15,0
2023-05-08,STORE_2,SKU_09,220,0,1.0,0
2023-05-09,STORE_2,SKU_09,45,1,1.0,0
2023-05-10,STORE_2,SKU_09,78,1,1.15,0
2023-05-11,STORE_2,SKU_09,195,1,1.0,0
2023-05-12,STORE_2,SKU_09,226,1,1.1,0
2023-05-13,STORE_2,SKU_09,98,0,1.0,0
2023-05-14,STORE_2,SKU_09,118,1,1.1,0
2023-05-15,STORE_2,SKU_09,14,1,1.0,0
2023-05-16,STORE_2,SKU_09,333,1,1.05,0
2023-05-17,STORE_2,SKU_09,327,1,1.2,0
2023-05-18,STORE_2,SKU_09,239,1,1.05,0
2023-05-19,STORE_2,SKU_09,58,0,1.0,0
2023-05-20,STORE_2,SKU_09,196,0,1.0,0
2023-05-21,STORE_2,SKU_09,52,0,1.0,0
2023-05-22,STORE_2,SKU_09,117,0,1.0,0
2023-05-23,STORE_2,SKU_09,89,1,1.05,0
2023-05-24,STORE_2,SKU_09,164,1,1.1,0
2023-05-25,STORE_2,SKU_09,338,1,1.15,0
2023-05-26,STORE_2,SKU_09,11,1,1.05,0
2023-05-27,STORE_2,SKU_09,90,0,1.0,0
2023-05-28,STORE_2,SKU_09,21,1,1.1,0
2023-05-29,STORE_2,SKU_09,334,1,1.0,1
2023-05-30,STORE_2,SKU_09,231,0,1.0,0
2023-05-31,STORE_2,SKU_09,8,1,1.1,0
2023-06-01,STORE_2,SKU_09,78,1,1.1,0
2023-06-02,STORE_2,SKU_09,107,1,1.15,0
2023-06-03,STORE_2,SKU_09,131,0,1.0,0
2023-06-04,STORE_2,SKU_09,196,1,1.1,0
2023-06-05,STORE_2,SKU_09,25,0,1.0,0
2023-06-06,STORE_2,SKU_09,435,0,1.0,0
2023-06-07,STORE_2,SKU_09,158,0,1.0,0
2023-06-08,STORE_2,SKU_09,328,0,1.0,0
2023-06-09,STORE_2,SKU_09,288,1,1.1,0
2023-06-10,STORE_2,SKU_09,126,1,1.2,0
2023-06-11,STORE_2,SKU_09,141,1,1.1,0
2023-06-12,STORE_2,SKU_09,87,0,1.0,0
2023-06-13,STORE_2,SKU_09,148,1,1.2,0
2023-06-14,STORE_2,SKU_09,64,0,1.0,0
2023-06-15,STORE_2,SKU_09,153,1,1.15,0
2023-06-16,STORE_2,SKU_09,268,1,1.15,0
2023-06-17,STORE_2,SKU_09,42,0,1.0,0
2023-06-18,STORE_2,SKU_09,14,1,1.2,0
2023-06-19,STORE_2,SKU_09,9,1,1.0,1
2023-06-20,STORE_2,SKU_09,32,0,1.0,0
2023-06-21,STORE_2,SKU_09,210,1,1.2,0
2023-06-22,STORE_2,SKU_09,139,1,1.2,0
2023-06-23,STORE_2,SKU_09,70,0,1.0,0
2023-06-24,STORE_2,SKU_09,176,0,1.0,0
2023-06-25,STORE_2,SKU_09,3,1,1.0,0
2023-06-26,STORE_2,SKU_09,225,1,1.05,0
2023-06-27,STORE_2,SKU_09,0,1,1.05,0
2023-06-28,STORE_2,SKU_09,39,1,1.05,0
2023-06-29,STORE_2,SKU_09,25,1,1.2,0
2023-06-30,STORE_2,SKU_09,152,1,1.2,0
2023-07-01,STORE_2,SKU_09,26,1,1.0,0
2023-07-02,STORE_2,SKU_09,208,0,1.0,0
2023-07-03,STORE_2,SKU_09,201,0,1.0,0
2023-07-04,STORE_2,SKU_09,138,0,1.0,1
2023-07-05,STORE_2,SKU_09,185,0,1.0,0
2023-07-06,STORE_2,SKU_09,136,0,1.0,0
2023-07-07,STORE_2,SKU_09,75,0,1.0,0
2023-07-08,STORE_2,SKU_09,128,1,1.15,0
2023-07-09,STORE_2,SKU_09,400,0,1.0,0
2023-07-10,STORE_2,SKU_09,230,0,1.0,0
2023-07-11,STORE_2,SKU_09,123,1,1.15,0
2023-07-12,STORE_2,SKU_09,140,1,1.2,0
2023-07-13,STORE_2,SKU_09,141,0,1.0,0
2023-07-14,STORE_2,SKU_09,133,0,1.0,0
2023-07-15,STORE_2,SKU_09,95,0,1.0,0
2023-07-16,STORE_2,SKU_09,193,1,1.05,0
2023-07-17,STORE_2,SKU_09,118,0,1.0,0
2023-07-18,STORE_2,SKU_09,123,1,1.1,0
2023-07-19,STORE_2,SKU_09,221,1,1.15,0
2023-07-20,STORE_2,SKU_09,206,1,1.15,0
2023-07-21,STORE_2,SKU_09,64,0,1.0,0
2023-07-22,STORE_2,SKU_09,41,0,1.0,0
2023-07-23,STORE_2,SKU_09,164,0,1.0,0
2023-07-24,STORE_2,SKU_09,5,1,1.1,0
2023-07-25,STORE_2,SKU_09,63,0,1.0,0
2023-07-26,STORE_2,SKU_09,140,0,1.0,0
2023-07-27,STORE_2,SKU_09,260,0,1.0,0
2023-07-28,STORE_2,SKU_09,310,1,1.15,0
2023-07-29,STORE_2,SKU_09,366,0,1.0,0
2023-07-30,STORE_2,SKU_09,106,0,1.0,0
2023-07-31,STORE_2,SKU_09,253,1,1.2,0
2023-08-01,STORE_2,SKU_09,53,1,1.1,0
2023-08-02,STORE_2,SKU_09,275,0,1.0,0
2023-08-03,STORE_2,SKU_09,30,0,1.0,0
2023-08-04,STORE_2,SKU_09,38,1,1.1,0
2023-08-05,STORE_2,SKU_09,107,1,1.0,0
2023-08-06,STORE_2,SKU_09,50,0,1.0,0
2023-08-07,STORE_2,SKU_09,120,1,1.0,0
2023-08-08,STORE_2,SKU_09,12,1,1.15,0
2023-08-09,STORE_2,SKU_09,237,1,1.15,0
2023-08-10,STORE_2,SKU_09,65,1,1.1,0
2023-08-11,STORE_2,SKU_09,58,0,1.0,0
2023-08-12,STORE_2,SKU_09,15,0,1.0,0
2023-08-13,STORE_2,SKU_09,176,1,1.05,0
2023-08-14,STORE_2,SKU_09,451,0,1.0,0
2023-08-15,STORE_2,SKU_09,99,1,1.0,0
2023-08-16,STORE_2,SKU_09,8,1,1.2,0
2023-08-17,STORE_2,SKU_09,70,1,1.1,0
2023-08-18,STORE_2,SKU_09,434,0,1.0,0
2023-08-19,STORE_2,SKU_09,267,1,1.15,0
2023-08-20,STORE_2,SKU_09,185,1,1.05,0
2023-08-21,STORE_2,SKU_09,36,1,1.0,0
2023-08-22,STORE_2,SKU_09,50,1,1.0,0
2023-08-23,STORE_2,SKU_09,194,1,1.2,0
2023-08-24,STORE_2,SKU_09,99,0,1.0,0
2023-08-25,STORE_2,SKU_09,311,1,1.1,0
2023-08-26,STORE_2,SKU_09,300,0,1.0,0
2023-08-27,STORE_2,SKU_09,41,1,1.0,0
2023-08-28,STORE_2,SKU_09,164,1,1.0,0
2023-08-29,STORE_2,SKU_09,86,1,1.15,0
2023-08-30,STORE_2,SKU_09,266,0,1.0,0
2023-08-31,STORE_2,SKU_09,292,0,1.0,0
2023-09-01,STORE_2,SKU_09,46,0,1.0,0
2023-09-02,STORE_2,SKU_09,209,1,1.2,0
2023-09-03,STORE_2,SKU_09,2,1,1.1,0
2023-09-04,STORE_2,SKU_09,355,0,1.0,1
2023-09-05,STORE_2,SKU_09,150,0,1.0,0
2023-09-06,STORE_2,SKU_09,66,0,1.0,0
2023-09-07,STORE_2,SKU_09,139,1,1.05,0
2023-09-08,STORE_2,SKU_09,347,1,1.0,0
2023-09-09,STORE_2,SKU_09,109,0,1.0,0
2023-09-10,STORE_2,SKU_09,19,1,1.15,0
2023-09-11,STORE_2,SKU_09,125,1,1.15,0
2023-09-12,STORE_2,SKU_09,174,0,1.0,0
2023-09-13,STORE_2,SKU_09,9,1,1.0,0
2023-09-14,STORE_2,SKU_09,14,1,1.1,0
2023-09-15,STORE_2,SKU_09,156,0,1.0,0
2023-09-16,STORE_2,SKU_09,385,1,1.2,0
2023-09-17,STORE_2,SKU_09,66,0,1.0,0
2023-09-18,STORE_2,SKU_09,101,0,1.0,0
2023-09-19,STORE_2,SKU_09,231,0,1.0,0
2023-09-20,STORE_2,SKU_09,75,0,1.0,0
2023-09-21,STORE_2,SKU_09,117,1,1.2,0
2023-09-22,STORE_2,SKU_09,100,1,1.1,0
2023-09-23,STORE_2,SKU_09,126,0,1.0,0
2023-09-24,STORE_2,SKU_09,146,1,1.2,0
2023-09-25,STORE_2,SKU_09,117,1,1.15,0
2023-09-26,STORE_2,SKU_09,115,1,1.1,0
2023-09-27,STORE_2,SKU_09,29,1,1.05,0
2023-09-28,STORE_2,SKU_09,10,1,1.05,0
2023-09-29,STORE_2,SKU_09,186,1,1.2,0
2023-09-30,STORE_2,SKU_09,301,0,1.0,0
2023-10-01,STORE_2,SKU_09,170,1,1.15,0
2023-10-02,STORE_2,SKU_09,27,0,1.0,0
2023-10-03,STORE_2,SKU_09,49,0,1.0,0
2023-10-04,STORE_2,SKU_09,346,0,1.0,0
2023-10-05,STORE_2,SKU_09,161,1,1.0,0
2023-10-06,STORE_2,SKU_09,81,1,1.2,0
2023-10-07,STORE_2,SKU_09,186,0,1.0,0
