date,store_id,sku_id,is_promo,promo_multiplier,promo_type
2023-08-26,STORE_4,SKU_02,1,1.15,15% Off Circular Feature
2023-08-27,STORE_4,SKU_02,0,1.0,None
2023-08-28,STORE_4,SKU_02,0,1.0,None
2023-08-29,STORE_4,SKU_02,0,1.0,None
2023-08-30,STORE_4,SKU_02,1,1.1,10% Off Category Feature
2023-08-31,STORE_4,SKU_02,0,1.0,None
2023-09-01,STORE_4,SKU_02,0,1.0,None
2023-09-02,STORE_4,SKU_02,1,1.2,20% Off Major Event
2023-09-03,STORE_4,SKU_02,0,1.0,None
2023-09-04,STORE_4,SKU_02,1,1.15,15% Off Circular Feature
2023-09-05,STORE_4,SKU_02,1,1.0,None
2023-09-06,STORE_4,SKU_02,1,1.05,5% Off Weekly Special
2023-09-07,STORE_4,SKU_02,1,1.1,10% Off Category Feature
2023-09-08,STORE_4,SKU_02,0,1.0,None
2023-09-09,STORE_4,SKU_02,0,1.0,None
2023-09-10,STORE_4,SKU_02,1,1.2,20% Off Major Event
2023-09-11,STORE_4,SKU_02,1,1.0,None
2023-09-12,STORE_4,SKU_02,1,1.1,10% Off Category Feature
2023-09-13,STORE_4,SKU_02,0,1.0,None
2023-09-14,STORE_4,SKU_02,0,1.0,None
2023-09-15,STORE_4,SKU_02,0,1.0,None
2023-09-16,STORE_4,SKU_02,0,1.0,None
2023-09-17,STORE_4,SKU_02,0,1.0,None
2023-09-18,STORE_4,SKU_02,1,1.05,5% Off Weekly Special
2023-09-19,STORE_4,SKU_02,1,1.1,10% Off Category Feature
2023-09-20,STORE_4,SKU_02,0,1.0,None
2023-09-21,STORE_4,SKU_02,0,1.0,None
2023-09-22,STORE_4,SKU_02,0,1.0,None
2023-09-23,STORE_4,SKU_02,0,1.0,None
2023-09-24,STORE_4,SKU_02,1,1.1,10% Off Category Feature
2023-09-25,STORE_4,SKU_02,1,1.0,None
2023-09-26,STORE_4,SKU_02,0,1.0,None
2023-09-27,STORE_4,SKU_02,1,1.0,None
2023-09-28,STORE_4,SKU_02,1,1.15,15% Off Circular Feature
2023-09-29,STORE_4,SKU_02,1,1.0,None
2023-09-30,STORE_4,SKU_02,0,1.0,None
2023-10-01,STORE_4,SKU_02,1,1.0,None
2023-10-02,STORE_4,SKU_02,1,1.0,None
2023-10-03,STORE_4,SKU_02,1,1.2,20% Off Major Event
2023-10-04,STORE_4,SKU_02,0,1.0,None
2023-10-05,STORE_4,SKU_02,0,1.0,None
2023-10-06,STORE_4,SKU_02,0,1.0,None
2023-10-07,STORE_4,SKU_02,0,1.0,None
2023-10-08,STORE_4,SKU_02,1,1.0,None
2023-10-09,STORE_4,SKU_02,1,1.05,5% Off Weekly Special
2023-10-10,STORE_4,SKU_02,1,1.2,20% Off Major Event
2023-10-11,STORE_4,SKU_02,0,1.0,None
2023-10-12,STORE_4,SKU_02,0,1.0,None
2023-10-13,STORE_4,SKU_02,0,1.0,None
2023-10-14,STORE_4,SKU_02,1,1.05,5% Off Weekly Special
2023-10-15,STORE_4,SKU_02,1,1.0,None
2023-10-16,STORE_4,SKU_02,1,1.15,15% Off Circular Feature
2023-10-17,STORE_4,SKU_02,1,1.1,10% Off Category Feature
2023-10-18,STORE_4,SKU_02,1,1.2,20% Off Major Event
2023-10-19,STORE_4,SKU_02,1,1.1,10% Off Category Feature
2023-10-20,STORE_4,SKU_02,1,1.1,10% Off Category Feature
2023-10-21,STORE_4,SKU_02,0,1.0,None
2023-10-22,STORE_4,SKU_02,0,1.0,None
2023-10-23,STORE_4,SKU_02,0,1.0,None
2023-10-24,STORE_4,SKU_02,0,1.0,None
2023-10-25,STORE_4,SKU_02,0,1.0,None
2023-10-26,STORE_4,SKU_02,1,1.05,5% Off Weekly Special
2023-10-27,STORE_4,SKU_02,1,1.15,15% Off Circular Feature
2023-10-28,STORE_4,SKU_02,0,1.0,None
2023-10-29,STORE_4,SKU_02,0,1.0,None
2023-10-30,STORE_4,SKU_02,0,1.0,None
2023-10-31,STORE_4,SKU_02,0,1.0,None
2023-11-01,STORE_4,SKU_02,0,1.0,None
2023-11-02,STORE_4,SKU_02,0,1.0,None
2023-11-03,STORE_4,SKU_02,1,1.15,15% Off Circular Feature
2023-11-04,STORE_4,SKU_02,0,1.0,None
2023-11-05,STORE_4,SKU_02,0,1.0,None
2023-11-06,STORE_4,SKU_02,0,1.0,None
2023-11-07,STORE_4,SKU_02,1,1.0,None
2023-11-08,STORE_4,SKU_02,1,1.1,10% Off Category Feature
2023-11-09,STORE_4,SKU_02,0,1.0,None
2023-11-10,STORE_4,SKU_02,1,1.0,None
2023-11-11,STORE_4,SKU_02,0,1.0,None
2023-11-12,STORE_4,SKU_02,1,1.0,None
2023-11-13,STORE_4,SKU_02,0,1.0,None
2023-11-14,STORE_4,SKU_02,1,1.1,10% Off Category Feature
2023-11-15,STORE_4,SKU_02,1,1.1,10% Off Category Feature
2023-11-16,STORE_4,SKU_02,1,1.05,5% Off Weekly Special
2023-11-17,STORE_4,SKU_02,1,1.2,20% Off Major Event
2023-11-18,STORE_4,SKU_02,0,1.0,None
2023-11-19,STORE_4,SKU_02,1,1.2,20% Off Major Event
2023-11-20,STORE_4,SKU_02,0,1.0,None
2023-11-21,STORE_4,SKU_02,0,1.0,None
2023-11-22,STORE_4,SKU_02,0,1.0,None
2023-11-23,STORE_4,SKU_02,1,1.15,15% Off Circular Feature
2023-11-24,STORE_4,SKU_02,1,1.0,None
2023-11-25,STORE_4,SKU_02,1,1.15,15% Off Circular Feature
2023-11-26,STORE_4,SKU_02,0,1.0,None
2023-11-27,STORE_4,SKU_02,1,1.15,15% Off Circular Feature
2023-11-28,STORE_4,SKU_02,0,1.0,None
2023-11-29,STORE_4,SKU_02,1,1.15,15% Off Circular Feature
2023-11-30,STORE_4,SKU_02,0,1.0,None
2023-12-01,STORE_4,SKU_02,1,1.0,None
2023-12-02,STORE_4,SKU_02,0,1.0,None
2023-12-03,STORE_4,SKU_02,0,1.0,None
2023-12-04,STORE_4,SKU_02,1,1.2,20% Off Major Event
2023-12-05,STORE_4,SKU_02,1,1.05,5% Off Weekly Special
2023-12-06,STORE_4,SKU_02,0,1.0,None
2023-12-07,STORE_4,SKU_02,1,1.15,15% Off Circular Feature
2023-12-08,STORE_4,SKU_02,1,1.1,10% Off Category Feature
2023-12-09,STORE_4,SKU_02,0,1.0,None
2023-12-10,STORE_4,SKU_02,1,1.05,5% Off Weekly Special
2023-12-11,STORE_4,SKU_02,1,1.15,15% Off Circular Feature
2023-12-12,STORE_4,SKU_02,0,1.0,None
2023-12-13,STORE_4,SKU_02,0,1.0,None
2023-12-14,STORE_4,SKU_02,0,1.0,None
2023-12-15,STORE_4,SKU_02,0,1.0,None
2023-12-16,STORE_4,SKU_02,0,1.0,None
2023-12-17,STORE_4,SKU_02,1,1.05,5% Off Weekly Special
2023-12-18,STORE_4,SKU_02,1,1.05,5% Off Weekly Special
2023-12-19,STORE_4,SKU_02,0,1.0,None
2023-12-20,STORE_4,SKU_02,0,1.0,None
2023-12-21,STORE_4,SKU_02,1,1.15,15% Off Circular Feature
2023-12-22,STORE_4,SKU_02,1,1.1,10% Off Category Feature
2023-12-23,STORE_4,SKU_02,1,1.2,20% Off Major Event
2023-12-24,STORE_4,SKU_02,1,1.15,15% Off Circular Feature
2023-12-25,STORE_4,SKU_02,0,1.0,None
2023-12-26,STORE_4,SKU_02,1,1.0,None
2023-12-27,STORE_4,SKU_02,0,1.0,None
2023-12-28,STORE_4,SKU_02,0,1.0,None
2023-12-29,STORE_4,SKU_02,1,1.0,None
2023-12-30,STORE_4,SKU_02,0,1.0,None
2023-12-31,STORE_4,SKU_02,1,1.1,10% Off Category Feature
2024-01-01,STORE_4,SKU_02,1,1.1,10% Off Category Feature
2022-01-01,STORE_4,SKU_03,0,1.0,None
2022-01-02,STORE_4,SKU_03,1,1.0,None
2022-01-03,STORE_4,SKU_03,0,1.0,None
2022-01-04,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-01-05,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-01-06,STORE_4,SKU_03,0,1.0,None
2022-01-07,STORE_4,SKU_03,0,1.0,None
2022-01-08,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-01-09,STORE_4,SKU_03,0,1.0,None
2022-01-10,STORE_4,SKU_03,1,1.0,None
2022-01-11,STORE_4,SKU_03,0,1.0,None
2022-01-12,STORE_4,SKU_03,1,1.0,None
2022-01-13,STORE_4,SKU_03,1,1.0,None
2022-01-14,STORE_4,SKU_03,1,1.0,None
2022-01-15,STORE_4,SKU_03,1,1.0,None
2022-01-16,STORE_4,SKU_03,1,1.0,None
2022-01-17,STORE_4,SKU_03,0,1.0,None
2022-01-18,STORE_4,SKU_03,0,1.0,None
2022-01-19,STORE_4,SKU_03,0,1.0,None
2022-01-20,STORE_4,SKU_03,0,1.0,None
2022-01-21,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-01-22,STORE_4,SKU_03,0,1.0,None
2022-01-23,STORE_4,SKU_03,0,1.0,None
2022-01-24,STORE_4,SKU_03,0,1.0,None
2022-01-25,STORE_4,SKU_03,0,1.0,None
2022-01-26,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-01-27,STORE_4,SKU_03,0,1.0,None
2022-01-28,STORE_4,SKU_03,0,1.0,None
2022-01-29,STORE_4,SKU_03,1,1.0,None
2022-01-30,STORE_4,SKU_03,1,1.0,None
2022-01-31,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-02-01,STORE_4,SKU_03,0,1.0,None
2022-02-02,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-02-03,STORE_4,SKU_03,0,1.0,None
2022-02-04,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-02-05,STORE_4,SKU_03,0,1.0,None
2022-02-06,STORE_4,SKU_03,0,1.0,None
2022-02-07,STORE_4,SKU_03,0,1.0,None
2022-02-08,STORE_4,SKU_03,0,1.0,None
2022-02-09,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-02-10,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-02-11,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-02-12,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-02-13,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-02-14,STORE_4,SKU_03,0,1.0,None
2022-02-15,STORE_4,SKU_03,1,1.0,None
2022-02-16,STORE_4,SKU_03,0,1.0,None
2022-02-17,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-02-18,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-02-19,STORE_4,SKU_03,0,1.0,None
2022-02-20,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-02-21,STORE_4,SKU_03,0,1.0,None
2022-02-22,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-02-23,STORE_4,SKU_03,0,1.0,None
2022-02-24,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-02-25,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-02-26,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-02-27,STORE_4,SKU_03,1,1.0,None
2022-02-28,STORE_4,SKU_03,1,1.0,None
2022-03-01,STORE_4,SKU_03,0,1.0,None
2022-03-02,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-03-03,STORE_4,SKU_03,0,1.0,None
2022-03-04,STORE_4,SKU_03,0,1.0,None
2022-03-05,STORE_4,SKU_03,1,1.0,None
2022-03-06,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-03-07,STORE_4,SKU_03,0,1.0,None
2022-03-08,STORE_4,SKU_03,0,1.0,None
2022-03-09,STORE_4,SKU_03,0,1.0,None
2022-03-10,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-03-11,STORE_4,SKU_03,1,1.0,None
2022-03-12,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-03-13,STORE_4,SKU_03,0,1.0,None
2022-03-14,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-03-15,STORE_4,SKU_03,0,1.0,None
2022-03-16,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-03-17,STORE_4,SKU_03,0,1.0,None
2022-03-18,STORE_4,SKU_03,0,1.0,None
2022-03-19,STORE_4,SKU_03,0,1.0,None
2022-03-20,STORE_4,SKU_03,0,1.0,None
2022-03-21,STORE_4,SKU_03,0,1.0,None
2022-03-22,STORE_4,SKU_03,1,1.0,None
2022-03-23,STORE_4,SKU_03,1,1.0,None
2022-03-24,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-03-25,STORE_4,SKU_03,0,1.0,None
2022-03-26,STORE_4,SKU_03,0,1.0,None
2022-03-27,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-03-28,STORE_4,SKU_03,0,1.0,None
2022-03-29,STORE_4,SKU_03,1,1.0,None
2022-03-30,STORE_4,SKU_03,0,1.0,None
2022-03-31,STORE_4,SKU_03,0,1.0,None
2022-04-01,STORE_4,SKU_03,0,1.0,None
2022-04-02,STORE_4,SKU_03,0,1.0,None
2022-04-03,STORE_4,SKU_03,0,1.0,None
2022-04-04,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-04-05,STORE_4,SKU_03,1,1.0,None
2022-04-06,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-04-07,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-04-08,STORE_4,SKU_03,0,1.0,None
2022-04-09,STORE_4,SKU_03,1,1.0,None
2022-04-10,STORE_4,SKU_03,0,1.0,None
2022-04-11,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-04-12,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-04-13,STORE_4,SKU_03,0,1.0,None
2022-04-14,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-04-15,STORE_4,SKU_03,1,1.0,None
2022-04-16,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-04-17,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-04-18,STORE_4,SKU_03,0,1.0,None
2022-04-19,STORE_4,SKU_03,0,1.0,None
2022-04-20,STORE_4,SKU_03,0,1.0,None
2022-04-21,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-04-22,STORE_4,SKU_03,0,1.0,None
2022-04-23,STORE_4,SKU_03,0,1.0,None
2022-04-24,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-04-25,STORE_4,SKU_03,0,1.0,None
2022-04-26,STORE_4,SKU_03,0,1.0,None
2022-04-27,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-04-28,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-04-29,STORE_4,SKU_03,0,1.0,None
2022-04-30,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-05-01,STORE_4,SKU_03,0,1.0,None
2022-05-02,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-05-03,STORE_4,SKU_03,1,1.0,None
2022-05-04,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-05-05,STORE_4,SKU_03,0,1.0,None
2022-05-06,STORE_4,SKU_03,0,1.0,None
2022-05-07,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-05-08,STORE_4,SKU_03,0,1.0,None
2022-05-09,STORE_4,SKU_03,0,1.0,None
2022-05-10,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-05-11,STORE_4,SKU_03,0,1.0,None
2022-05-12,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-05-13,STORE_4,SKU_03,0,1.0,None
2022-05-14,STORE_4,SKU_03,0,1.0,None
2022-05-15,STORE_4,SKU_03,0,1.0,None
2022-05-16,STORE_4,SKU_03,1,1.0,None
2022-05-17,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-05-18,STORE_4,SKU_03,1,1.0,None
2022-05-19,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-05-20,STORE_4,SKU_03,1,1.0,None
2022-05-21,STORE_4,SKU_03,1,1.0,None
2022-05-22,STORE_4,SKU_03,0,1.0,None
2022-05-23,STORE_4,SKU_03,1,1.0,None
2022-05-24,STORE_4,SKU_03,0,1.0,None
2022-05-25,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-05-26,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-05-27,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-05-28,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-05-29,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-05-30,STORE_4,SKU_03,0,1.0,None
2022-05-31,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-06-01,STORE_4,SKU_03,0,1.0,None
2022-06-02,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-06-03,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-06-04,STORE_4,SKU_03,0,1.0,None
2022-06-05,STORE_4,SKU_03,0,1.0,None
2022-06-06,STORE_4,SKU_03,0,1.0,None
2022-06-07,STORE_4,SKU_03,0,1.0,None
2022-06-08,STORE_4,SKU_03,0,1.0,None
2022-06-09,STORE_4,SKU_03,0,1.0,None
2022-06-10,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-06-11,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-06-12,STORE_4,SKU_03,0,1.0,None
2022-06-13,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-06-14,STORE_4,SKU_03,0,1.0,None
2022-06-15,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-06-16,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-06-17,STORE_4,SKU_03,0,1.0,None
2022-06-18,STORE_4,SKU_03,0,1.0,None
2022-06-19,STORE_4,SKU_03,0,1.0,None
2022-06-20,STORE_4,SKU_03,0,1.0,None
2022-06-21,STORE_4,SKU_03,0,1.0,None
2022-06-22,STORE_4,SKU_03,0,1.0,None
2022-06-23,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-06-24,STORE_4,SKU_03,0,1.0,None
2022-06-25,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-06-26,STORE_4,SKU_03,0,1.0,None
2022-06-27,STORE_4,SKU_03,0,1.0,None
2022-06-28,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-06-29,STORE_4,SKU_03,0,1.0,None
2022-06-30,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-07-01,STORE_4,SKU_03,0,1.0,None
2022-07-02,STORE_4,SKU_03,0,1.0,None
2022-07-03,STORE_4,SKU_03,0,1.0,None
2022-07-04,STORE_4,SKU_03,0,1.0,None
2022-07-05,STORE_4,SKU_03,0,1.0,None
2022-07-06,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-07-07,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-07-08,STORE_4,SKU_03,0,1.0,None
2022-07-09,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-07-10,STORE_4,SKU_03,0,1.0,None
2022-07-11,STORE_4,SKU_03,0,1.0,None
2022-07-12,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-07-13,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-07-14,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-07-15,STORE_4,SKU_03,0,1.0,None
2022-07-16,STORE_4,SKU_03,0,1.0,None
2022-07-17,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-07-18,STORE_4,SKU_03,0,1.0,None
2022-07-19,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-07-20,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-07-21,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-07-22,STORE_4,SKU_03,0,1.0,None
2022-07-23,STORE_4,SKU_03,1,1.0,None
2022-07-24,STORE_4,SKU_03,1,1.0,None
2022-07-25,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-07-26,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-07-27,STORE_4,SKU_03,0,1.0,None
2022-07-28,STORE_4,SKU_03,0,1.0,None
2022-07-29,STORE_4,SKU_03,0,1.0,None
2022-07-30,STORE_4,SKU_03,1,1.0,None
2022-07-31,STORE_4,SKU_03,1,1.0,None
2022-08-01,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-08-02,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-08-03,STORE_4,SKU_03,1,1.0,None
2022-08-04,STORE_4,SKU_03,0,1.0,None
2022-08-05,STORE_4,SKU_03,0,1.0,None
2022-08-06,STORE_4,SKU_03,0,1.0,None
2022-08-07,STORE_4,SKU_03,0,1.0,None
2022-08-08,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-08-09,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-08-10,STORE_4,SKU_03,0,1.0,None
2022-08-11,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-08-12,STORE_4,SKU_03,0,1.0,None
2022-08-13,STORE_4,SKU_03,1,1.0,None
2022-08-14,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-08-15,STORE_4,SKU_03,1,1.0,None
2022-08-16,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-08-17,STORE_4,SKU_03,0,1.0,None
2022-08-18,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-08-19,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-08-20,STORE_4,SKU_03,0,1.0,None
2022-08-21,STORE_4,SKU_03,1,1.0,None
2022-08-22,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-08-23,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-08-24,STORE_4,SKU_03,0,1.0,None
2022-08-25,STORE_4,SKU_03,0,1.0,None
2022-08-26,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-08-27,STORE_4,SKU_03,0,1.0,None
2022-08-28,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-08-29,STORE_4,SKU_03,0,1.0,None
2022-08-30,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-08-31,STORE_4,SKU_03,0,1.0,None
2022-09-01,STORE_4,SKU_03,0,1.0,None
2022-09-02,STORE_4,SKU_03,0,1.0,None
2022-09-03,STORE_4,SKU_03,0,1.0,None
2022-09-04,STORE_4,SKU_03,0,1.0,None
2022-09-05,STORE_4,SKU_03,0,1.0,None
2022-09-06,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-09-07,STORE_4,SKU_03,0,1.0,None
2022-09-08,STORE_4,SKU_03,0,1.0,None
2022-09-09,STORE_4,SKU_03,0,1.0,None
2022-09-10,STORE_4,SKU_03,1,1.0,None
2022-09-11,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-09-12,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-09-13,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-09-14,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-09-15,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-09-16,STORE_4,SKU_03,0,1.0,None
2022-09-17,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-09-18,STORE_4,SKU_03,1,1.0,None
2022-09-19,STORE_4,SKU_03,0,1.0,None
2022-09-20,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-09-21,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-09-22,STORE_4,SKU_03,1,1.0,None
2022-09-23,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-09-24,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-09-25,STORE_4,SKU_03,0,1.0,None
2022-09-26,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-09-27,STORE_4,SKU_03,0,1.0,None
2022-09-28,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-09-29,STORE_4,SKU_03,0,1.0,None
2022-09-30,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-10-01,STORE_4,SKU_03,1,1.0,None
2022-10-02,STORE_4,SKU_03,0,1.0,None
2022-10-03,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-10-04,STORE_4,SKU_03,0,1.0,None
2022-10-05,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-10-06,STORE_4,SKU_03,0,1.0,None
2022-10-07,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-10-08,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-10-09,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-10-10,STORE_4,SKU_03,0,1.0,None
2022-10-11,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-10-12,STORE_4,SKU_03,0,1.0,None
2022-10-13,STORE_4,SKU_03,0,1.0,None
2022-10-14,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-10-15,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-10-16,STORE_4,SKU_03,0,1.0,None
2022-10-17,STORE_4,SKU_03,0,1.0,None
2022-10-18,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-10-19,STORE_4,SKU_03,0,1.0,None
2022-10-20,STORE_4,SKU_03,0,1.0,None
2022-10-21,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-10-22,STORE_4,SKU_03,0,1.0,None
2022-10-23,STORE_4,SKU_03,1,1.0,None
2022-10-24,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-10-25,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-10-26,STORE_4,SKU_03,0,1.0,None
2022-10-27,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-10-28,STORE_4,SKU_03,0,1.0,None
2022-10-29,STORE_4,SKU_03,0,1.0,None
2022-10-30,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-10-31,STORE_4,SKU_03,0,1.0,None
2022-11-01,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-11-02,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-11-03,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-11-04,STORE_4,SKU_03,0,1.0,None
2022-11-05,STORE_4,SKU_03,1,1.0,None
2022-11-06,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-11-07,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-11-08,STORE_4,SKU_03,0,1.0,None
2022-11-09,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-11-10,STORE_4,SKU_03,0,1.0,None
2022-11-11,STORE_4,SKU_03,0,1.0,None
2022-11-12,STORE_4,SKU_03,0,1.0,None
2022-11-13,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-11-14,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-11-15,STORE_4,SKU_03,0,1.0,None
2022-11-16,STORE_4,SKU_03,0,1.0,None
2022-11-17,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-11-18,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-11-19,STORE_4,SKU_03,1,1.1,10% Off Category Feature
2022-11-20,STORE_4,SKU_03,1,1.15,15% Off Circular Feature
2022-11-21,STORE_4,SKU_03,1,1.05,5% Off Weekly Special
2022-11-22,STORE_4,SKU_03,0,1.0,None
2022-11-23,STORE_4,SKU_03,0,1.0,None
2022-11-24,STORE_4,SKU_03,0,1.0,None
2022-11-25,STORE_4,SKU_03,0,1.0,None
2022-11-26,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-11-27,STORE_4,SKU_03,1,1.2,20% Off Major Event
2022-11-28,STORE_4,SKU_03,1,1.2,20% Off Major Event
