Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,raw_row_id
2023-01-17,S002,P0005,Furniture,South,372,44,140,48.16,62.42,15,Snowy,0,62.14,Spring,38125
2023-01-17,S002,P0006,Clothing,South,434,107,90,116.21,42.13,0,Cloudy,0,43.48,Summer,38126
2023-01-17,S002,P0007,Toys,West,410,68,136,77.59,48.96,0,Sunny,0,44.31,Summer,38127
2023-01-17,S002,P0008,Furniture,South,397,51,57,49.36,34.44,5,Snowy,1,35.97,Summer,38128
2023-01-17,S002,P0009,Clothing,East,490,473,24,465.84,55.6,15,Snowy,0,56.63,Spring,38129
2023-01-17,S002,P0010,Clothing,East,403,244,43,246.8,66.62,0,Cloudy,0,64.2,Autumn,38130
2023-01-17,S003,P0001,Clothing,North,478,354,185,345.54,73.04,5,Snowy,0,71.85,Winter,38141
2023-01-17,S003,P0002,Toys,East,141,78,198,96.43,72.89,5,Rainy,0,76.6,Spring,38142
2023-01-17,S003,P0003,Furniture,North,88,53,135,69.29,82.36,10,Cloudy,0,78.49,Summer,38143
2023-01-17,S003,P0004,Toys,South,378,0,42,17.98,93.13,5,Sunny,0,89.96,Winter,38144
2023-01-17,S003,P0005,Electronics,East,479,281,103,287.73,53.74,20,Sunny,1,55.6,Autumn,38145
2023-01-17,S003,P0006,Toys,West,416,321,47,315.93,53.21,0,Sunny,1,48.86,Autumn,38146
2023-01-17,S003,P0007,Toys,South,472,412,85,403.77,30.3,10,Rainy,1,34.69,Summer,38147
2023-01-17,S003,P0008,Groceries,South,494,144,37,158.65,46.91,0,Rainy,0,51.59,Spring,38148
2023-01-17,S003,P0009,Toys,East,459,104,131,113.96,35.93,0,Sunny,0,39.39,Winter,38149
2023-01-17,S003,P0010,Electronics,East,146,117,130,111.15,28.87,10,Cloudy,1,25.63,Autumn,38150
2023-01-17,S004,P0001,Toys,South,77,25,155,35.62,34.07,0,Rainy,0,33.09,Winter,38161
2023-01-17,S004,P0002,Toys,West,136,7,179,3.29,24.76,10,Sunny,0,22.2,Summer,38162
2023-01-17,S004,P0003,Groceries,West,494,172,129,179.88,67.53,10,Cloudy,0,69.52,Summer,38163
2023-01-17,S004,P0004,Groceries,South,284,41,167,46.27,54.95,5,Snowy,0,55.47,Spring,38164
2023-01-17,S004,P0005,Groceries,South,413,368,52,378.31,39.74,20,Snowy,0,38.06,Autumn,38165
2023-01-17,S004,P0006,Toys,West,76,54,64,62.28,31.35,15,Sunny,0,30.2,Summer,38166
2023-01-17,S004,P0007,Toys,West,448,10,183,12.89,42.22,20,Snowy,0,38.99,Summer,38167
2023-01-17,S004,P0008,Furniture,North,265,86,102,84.89,29.65,10,Rainy,0,27.9,Winter,38168
2023-01-17,S004,P0009,Clothing,West,434,233,197,230.62,34.3,20,Cloudy,1,35.33,Winter,38169
2023-01-17,S004,P0010,Toys,East,406,300,93,302.65,88.21,15,Snowy,1,85.23,Winter,38170
2023-01-17,S005,P0001,Groceries,East,82,77,121,81.5,26.73,15,Snowy,1,24.27,Summer,38181
2023-01-17,S005,P0002,Toys,South,440,394,45,396.05,93.43,5,Sunny,1,95.24,Spring,38182
2023-01-17,S005,P0003,Furniture,West,175,174,158,165.55,12.87,20,Snowy,0,7.98,Winter,38183
2023-01-17,S005,P0004,Electronics,North,401,371,32,384.42,25.08,10,Snowy,0,20.61,Winter,38184
2023-01-17,S005,P0005,Toys,North,279,65,106,81.37,87.24,5,Cloudy,0,82.62,Autumn,38185
2023-01-17,S005,P0006,Groceries,West,70,65,39,61.28,25.9,15,Rainy,1,24.89,Summer,38186
2023-01-17,S005,P0007,Groceries,North,90,62,62,63.85,65.37,15,Cloudy,1,60.93,Spring,38187
2023-01-17,S005,P0008,Furniture,West,417,255,193,268.76,16.25,0,Cloudy,0,12.26,Winter,38188
2023-01-17,S005,P0009,Clothing,West,79,27,195,44.25,40.28,0,Cloudy,0,44.95,Winter,38189
2023-01-17,S005,P0010,Furniture,South,418,376,63,394.56,60.84,20,Sunny,0,58.6,Winter,38190
2023-01-18,S001,P0001,Toys,North,484,137,151,151.19,52.9,0,Sunny,0,49.75,Spring,38201
2023-01-18,S001,P0002,Electronics,West,211,183,28,193.51,41.45,5,Snowy,0,37.85,Spring,38202
2023-01-18,S001,P0003,Toys,South,387,328,100,332.96,72.87,20,Snowy,1,71.11,Summer,38203
2023-01-18,S001,P0004,Toys,West,348,113,182,107.67,95.33,5,Cloudy,1,100.3,Winter,38204
2023-01-18,S001,P0005,Clothing,East,144,54,154,48.11,62.45,5,Cloudy,1,62.57,Winter,38205
2023-01-18,S001,P0006,Toys,West,81,71,64,61.08,27.65,20,Cloudy,0,25.21,Summer,38206
2023-01-18,S001,P0007,Electronics,South,408,320,84,321.69,19.4,10,Rainy,0,15.55,Winter,38207
2023-01-18,S001,P0008,Furniture,East,245,53,114,48.1,51.81,20,Sunny,0,54.42,Autumn,38208
2023-01-18,S001,P0009,Toys,South,309,57,69,71.9,69.14,10,Sunny,1,67.99,Winter,38209
2023-01-18,S001,P0010,Groceries,South,497,162,31,162.77,60.12,0,Rainy,0,60.59,Winter,38210
2023-01-18,S002,P0001,Electronics,East,415,36,59,42.91,88.67,15,Sunny,1,88.67,Spring,38221
2023-01-18,S002,P0002,Clothing,East,234,183,110,183.5,67.38,20,Rainy,0,67.24,Winter,38222
2023-01-18,S002,P0003,Groceries,North,207,90,179,97.83,66.83,5,Rainy,0,62.54,Autumn,38223
2023-01-18,S002,P0004,Toys,East,476,408,154,408.98,29.17,10,Rainy,1,30.72,Autumn,38224
2023-01-18,S002,P0005,Electronics,East,406,246,166,251.05,21.99,20,Sunny,1,17.7,Spring,38225
2023-01-18,S002,P0006,Clothing,East,500,103,185,106.25,99.48,0,Rainy,0,104.44,Spring,38226
2023-01-18,S002,P0007,Toys,South,357,240,57,257.06,12.48,5,Cloudy,1,14.41,Summer,38227
2023-01-18,S002,P0008,Electronics,East,387,52,84,53.86,61.7,15,Sunny,0,64.72,Spring,38228
2023-01-18,S002,P0009,Furniture,North,188,45,101,49.18,85.45,10,Rainy,0,90.24,Spring,38229
2023-01-18,S002,P0010,Electronics,North,412,94,185,99.99,81.81,15,Cloudy,1,86.21,Winter,38230
2023-01-18,S003,P0001,Groceries,West,152,20,159,37.13,55.32,15,Snowy,0,58.61,Spring,38241
2023-01-18,S003,P0002,Toys,South,474,405,143,413.67,21.26,10,Rainy,1,23.32,Spring,38242
2023-01-18,S003,P0003,Clothing,East,61,33,71,39.5,79.06,20,Rainy,1,80.24,Spring,38243
2023-01-18,S003,P0004,Toys,West,372,136,59,144.08,38.07,15,Sunny,1,39.76,Autumn,38244
2023-01-18,S003,P0005,Electronics,East,134,72,135,82.66,87.17,5,Snowy,0,90.5,Winter,38245
2023-01-18,S003,P0006,Toys,North,333,238,20,228.39,47.86,5,Snowy,0,43.08,Spring,38246
2023-01-18,S003,P0007,Toys,South,216,85,138,76.54,97.45,20,Rainy,1,93.88,Winter,38247
2023-01-18,S003,P0008,Toys,South,144,94,152,84.17,49.72,5,Cloudy,0,49.12,Winter,38248
2023-01-18,S003,P0009,Groceries,East,92,15,195,26.04,98.7,10,Sunny,1,97.58,Summer,38249
2023-01-18,S003,P0010,Furniture,West,356,266,194,274.5,97.44,20,Sunny,1,101.03,Autumn,38250
2023-01-18,S004,P0001,Groceries,North,389,44,93,63.09,70.15,20,Snowy,0,74.01,Spring,38261
2023-01-18,S004,P0002,Clothing,South,439,193,82,212.62,64.84,10,Cloudy,0,62.91,Winter,38262
2023-01-18,S004,P0003,Electronics,South,240,171,116,187.18,50.41,0,Cloudy,0,46.79,Autumn,38263
2023-01-18,S004,P0004,Electronics,East,295,242,161,237.83,59.52,20,Snowy,1,56.43,Autumn,38264
2023-01-18,S004,P0005,Furniture,West,168,141,74,155.66,53.66,10,Cloudy,1,50.99,Spring,38265
2023-01-18,S004,P0006,Groceries,East,233,227,153,235.57,40.08,15,Cloudy,0,39.01,Summer,38266
2023-01-18,S004,P0007,Toys,East,286,248,125,266.37,58.72,10,Snowy,1,57.3,Autumn,38267
2023-01-18,S004,P0008,Toys,North,330,142,149,136.63,85.37,5,Snowy,0,84.48,Autumn,38268
2023-01-18,S004,P0009,Groceries,East,475,237,115,237.14,87.68,0,Sunny,0,86.52,Winter,38269
2023-01-18,S004,P0010,Toys,North,269,245,121,264.01,47.85,5,Sunny,1,43.75,Winter,38270
2023-01-18,S005,P0001,Groceries,North,297,43,177,35.92,53.02,15,Snowy,0,57.7,Spring,38281
2023-01-18,S005,P0002,Toys,North,147,1,122,9.44,13.49,10,Snowy,1,8.77,Summer,38282
2023-01-18,S005,P0003,Clothing,West,283,178,150,187.07,98.16,15,Snowy,0,96.62,Spring,38283
2023-01-18,S005,P0004,Clothing,East,154,126,81,120.74,82.67,0,Sunny,0,85.7,Summer,38284
2023-01-18,S005,P0005,Toys,East,271,153,114,156.31,24.78,10,Rainy,0,24.86,Spring,38285
2023-01-18,S005,P0006,Groceries,West,238,203,69,211.85,43.82,15,Sunny,0,43.46,Spring,38286
2023-01-18,S005,P0007,Electronics,North,68,66,135,81.71,31.59,0,Snowy,0,32.58,Autumn,38287
2023-01-18,S005,P0008,Toys,South,112,70,153,63.38,72.96,10,Sunny,0,71.68,Spring,38288
2023-01-18,S005,P0009,Furniture,East,76,71,60,89.57,93.66,15,Cloudy,1,93.85,Spring,38289
2023-01-18,S005,P0010,Toys,North,106,66,154,81.83,19.48,15,Rainy,1,23.42,Summer,38290
2023-01-19,S001,P0001,Furniture,West,158,82,48,99.47,70.42,0,Snowy,1,74.25,Summer,38301
2023-01-19,S001,P0002,Groceries,East,349,333,84,335.47,92.89,0,Cloudy,0,90.48,Autumn,38302
2023-01-19,S001,P0003,Furniture,West,447,172,200,176.02,92.88,15,Rainy,1,93.38,Spring,38303
2023-01-19,S001,P0004,Electronics,North,302,45,59,40.0,22.18,5,Sunny,1,24.03,Summer,38304
2023-01-19,S001,P0005,Electronics,South,336,216,173,207.08,50.14,10,Rainy,1,46.26,Winter,38305
2023-01-19,S001,P0006,Furniture,East,397,286,57,287.92,73.75,5,Sunny,0,75.78,Autumn,38306
2023-01-19,S001,P0007,Electronics,West,231,30,50,33.25,71.12,5,Sunny,0,70.43,Spring,38307
2023-01-19,S001,P0008,Groceries,North,120,3,97,0.42,49.13,15,Cloudy,0,47.61,Spring,38308
2023-01-19,S001,P0009,Furniture,North,410,301,91,309.18,50.9,0,Rainy,0,48.87,Summer,38309
2023-01-19,S001,P0010,Electronics,West,240,101,155,105.38,16.34,5,Cloudy,0,15.95,Autumn,38310
2023-01-19,S002,P0001,Electronics,North,292,143,148,135.24,82.37,20,Rainy,1,87.02,Winter,38321
2023-01-19,S002,P0002,Electronics,North,432,216,52,207.71,81.93,10,Snowy,0,85.54,Spring,38322
2023-01-19,S002,P0003,Groceries,South,80,10,93,23.01,65.48,15,Snowy,1,67.82,Autumn,38323
2023-01-19,S002,P0004,Electronics,South,159,88,117,94.43,40.29,15,Cloudy,1,39.29,Winter,38324
2023-01-19,S002,P0005,Electronics,South,450,210,148,213.75,68.0,15,Cloudy,1,66.28,Spring,38325
2023-01-19,S002,P0006,Groceries,South,71,6,98,-2.93,43.36,20,Rainy,1,46.68,Summer,38326
2023-01-19,S002,P0007,Clothing,South,224,2,179,17.42,24.15,15,Rainy,0,27.21,Autumn,38327
2023-01-19,S002,P0008,Groceries,South,208,87,36,79.66,69.96,5,Sunny,1,66.41,Summer,38328
2023-01-19,S002,P0009,Toys,South,118,63,90,74.97,97.85,15,Rainy,0,97.7,Autumn,38329
2023-01-19,S002,P0010,Toys,South,319,88,143,92.13,67.74,20,Sunny,1,71.54,Autumn,38330
2023-01-19,S003,P0001,Clothing,East,461,194,44,212.85,22.18,0,Cloudy,1,19.25,Summer,38341
2023-01-19,S003,P0002,Groceries,East,360,313,92,326.23,48.11,15,Sunny,0,44.07,Summer,38342
2023-01-19,S003,P0003,Furniture,North,477,4,135,3.93,72.96,5,Cloudy,0,74.36,Winter,38343
2023-01-19,S003,P0004,Clothing,South,194,92,108,85.31,25.99,5,Snowy,0,25.02,Winter,38344
2023-01-19,S003,P0005,Electronics,North,455,100,88,109.94,53.81,5,Snowy,0,56.3,Summer,38345
2023-01-19,S003,P0006,Toys,South,424,180,70,174.85,15.44,5,Rainy,1,13.31,Summer,38346
2023-01-19,S003,P0007,Groceries,West,494,406,99,412.48,77.0,15,Rainy,1,72.3,Autumn,38347
2023-01-19,S003,P0008,Toys,East,383,8,61,26.2,69.17,15,Sunny,0,73.13,Winter,38348
2023-01-19,S003,P0009,Groceries,South,63,62,62,71.25,57.98,15,Cloudy,0,60.25,Summer,38349
2023-01-19,S003,P0010,Groceries,South,402,248,143,257.26,50.28,20,Cloudy,0,48.53,Autumn,38350
2023-01-19,S004,P0001,Electronics,West,93,33,195,30.54,63.61,15,Cloudy,1,67.13,Autumn,38361
2023-01-19,S004,P0002,Electronics,North,276,113,172,130.29,82.96,15,Cloudy,0,82.41,Spring,38362
2023-01-19,S004,P0003,Groceries,South,407,247,20,240.75,11.37,0,Rainy,1,10.56,Summer,38363
2023-01-19,S004,P0004,Electronics,North,64,53,49,60.74,73.75,20,Rainy,0,69.76,Autumn,38364
2023-01-19,S004,P0005,Electronics,South,281,84,120,83.32,61.53,15,Cloudy,1,66.25,Winter,38365
2023-01-19,S004,P0006,Toys,West,460,201,190,201.42,34.16,20,Rainy,0,38.19,Winter,38366
2023-01-19,S004,P0007,Toys,North,54,21,187,20.67,88.22,0,Snowy,1,92.39,Summer,38367
2023-01-19,S004,P0008,Furniture,North,482,24,107,28.25,65.49,0,Snowy,1,61.58,Spring,38368
2023-01-19,S004,P0009,Clothing,South,285,55,105,62.15,66.38,15,Sunny,1,62.26,Winter,38369
2023-01-19,S004,P0010,Electronics,East,108,19,67,25.37,12.88,10,Snowy,1,17.57,Winter,38370
2023-01-19,S005,P0001,Furniture,North,235,66,193,77.54,24.2,10,Cloudy,0,21.57,Summer,38381
2023-01-19,S005,P0002,Clothing,North,129,100,194,90.72,21.5,5,Rainy,1,25.99,Winter,38382
2023-01-19,S005,P0003,Groceries,West,200,6,55,4.36,66.49,10,Sunny,0,70.94,Summer,38383
2023-01-19,S005,P0004,Toys,North,496,173,57,166.95,28.25,0,Rainy,1,29.8,Summer,38384
2023-01-19,S005,P0005,Clothing,South,289,98,127,98.75,68.29,5,Cloudy,0,69.68,Autumn,38385
2023-01-19,S005,P0006,Electronics,West,365,318,96,334.59,46.91,0,Rainy,1,42.74,Spring,38386
2023-01-19,S005,P0007,Electronics,South,394,272,131,265.69,60.05,5,Cloudy,0,56.36,Winter,38387
2023-01-19,S005,P0008,Furniture,South,310,154,31,151.06,64.01,10,Snowy,0,66.11,Summer,38388
2023-01-19,S005,P0009,Groceries,West,384,185,187,178.1,81.23,20,Snowy,1,78.78,Winter,38389
2023-01-19,S005,P0010,Clothing,South,61,8,184,5.51,57.05,5,Rainy,0,61.67,Summer,38390
2023-01-20,S001,P0001,Clothing,North,316,168,71,165.58,76.29,10,Cloudy,1,72.91,Winter,38401
2023-01-20,S001,P0002,Clothing,East,176,152,154,160.24,46.86,5,Snowy,0,48.73,Autumn,38402
2023-01-20,S001,P0003,Toys,West,381,318,37,316.83,99.34,15,Sunny,0,98.57,Winter,38403
2023-01-20,S001,P0004,Toys,East,197,46,132,59.72,60.8,20,Sunny,1,64.62,Summer,38404
2023-01-20,S001,P0005,Groceries,East,114,78,104,69.73,81.5,10,Cloudy,1,77.87,Autumn,38405
2023-01-20,S001,P0006,Electronics,North,150,146,108,151.02,94.23,20,Rainy,1,97.01,Winter,38406
2023-01-20,S001,P0007,Furniture,West,408,23,71,26.11,31.99,10,Sunny,1,33.26,Spring,38407
2023-01-20,S001,P0008,Furniture,East,268,196,143,198.8,55.71,15,Rainy,1,59.41,Autumn,38408
2023-01-20,S001,P0009,Electronics,East,213,51,141,49.19,29.9,10,Sunny,0,27.34,Autumn,38409
2023-01-20,S001,P0010,Electronics,East,76,27,52,21.2,78.24,0,Rainy,0,82.21,Winter,38410
2023-01-20,S002,P0001,Toys,South,120,111,167,104.33,55.61,10,Snowy,0,60.47,Autumn,38421
2023-01-20,S002,P0002,Furniture,East,393,47,142,59.78,52.49,20,Sunny,0,49.16,Summer,38422
2023-01-20,S002,P0003,Groceries,East,101,39,115,57.05,75.34,5,Cloudy,1,72.6,Summer,38423
2023-01-20,S002,P0004,Toys,South,186,48,58,67.21,69.88,5,Snowy,1,74.06,Winter,38424
2023-01-20,S002,P0005,Furniture,North,413,85,124,80.44,19.04,0,Rainy,1,23.46,Summer,38425
2023-01-20,S002,P0006,Groceries,South,393,385,90,378.6,87.96,20,Snowy,0,86.31,Spring,38426
2023-01-20,S002,P0007,Electronics,North,296,196,118,214.32,23.55,0,Sunny,1,22.19,Summer,38427
2023-01-20,S002,P0008,Toys,West,189,75,73,77.71,17.47,10,Snowy,1,20.69,Autumn,38428
2023-01-20,S002,P0009,Furniture,West,420,39,192,44.3,23.81,0,Cloudy,0,25.65,Winter,38429
2023-01-20,S002,P0010,Groceries,West,175,141,110,141.84,61.21,5,Rainy,0,65.96,Autumn,38430
2023-01-20,S003,P0001,Toys,West,89,31,190,22.42,33.83,20,Snowy,1,32.79,Winter,38441
2023-01-20,S003,P0002,Electronics,West,489,192,44,211.52,21.67,15,Cloudy,1,21.26,Summer,38442
2023-01-20,S003,P0003,Electronics,East,372,25,88,27.43,26.83,20,Snowy,1,31.2,Autumn,38443
2023-01-20,S003,P0004,Electronics,South,162,9,131,27.25,79.03,10,Snowy,1,79.42,Winter,38444
2023-01-20,S003,P0005,Furniture,West,105,67,62,84.76,46.64,5,Rainy,1,50.28,Spring,38445
2023-01-20,S003,P0006,Furniture,North,123,32,50,37.96,34.78,15,Sunny,1,33.55,Winter,38446
2023-01-20,S003,P0007,Electronics,East,320,138,109,143.88,73.67,20,Cloudy,1,71.76,Autumn,38447
2023-01-20,S003,P0008,Clothing,West,191,51,114,45.74,32.26,0,Sunny,1,28.04,Summer,38448
2023-01-20,S003,P0009,Furniture,South,94,83,180,75.81,22.88,10,Snowy,0,25.58,Winter,38449
2023-01-20,S003,P0010,Clothing,North,470,35,138,50.73,44.42,20,Snowy,1,47.28,Autumn,38450
2023-01-20,S004,P0001,Electronics,South,344,63,134,58.1,50.81,15,Sunny,0,52.81,Autumn,38461
2023-01-20,S004,P0002,Groceries,East,218,15,100,14.89,79.86,5,Cloudy,0,75.13,Spring,38462
2023-01-20,S004,P0003,Electronics,North,133,129,185,144.71,86.9,5,Cloudy,0,84.96,Winter,38463
2023-01-20,S004,P0004,Toys,South,122,56,110,49.7,15.06,20,Rainy,0,12.81,Autumn,38464
2023-01-20,S004,P0005,Furniture,West,382,136,37,145.98,91.73,15,Rainy,0,91.42,Winter,38465
2023-01-20,S004,P0006,Furniture,North,327,90,178,96.75,97.64,15,Cloudy,0,101.62,Spring,38466
2023-01-20,S004,P0007,Clothing,South,397,111,173,107.47,64.83,5,Snowy,0,62.0,Summer,38467
2023-01-20,S004,P0008,Furniture,East,159,14,73,20.57,17.27,5,Rainy,1,16.77,Autumn,38468
2023-01-20,S004,P0009,Electronics,West,285,42,182,37.99,18.24,0,Rainy,0,16.6,Summer,38469
2023-01-20,S004,P0010,Groceries,North,456,111,158,130.04,71.81,20,Snowy,1,71.28,Spring,38470
2023-01-20,S005,P0001,Toys,East,74,29,83,42.68,87.91,5,Sunny,0,84.04,Spring,38481
2023-01-20,S005,P0002,Furniture,West,309,233,29,245.4,28.55,20,Snowy,0,26.99,Autumn,38482
2023-01-20,S005,P0003,Electronics,East,63,35,154,38.86,47.13,5,Rainy,0,43.78,Autumn,38483
2023-01-20,S005,P0004,Clothing,North,189,2,162,1.67,57.76,15,Rainy,1,56.55,Winter,38484
2023-01-20,S005,P0005,Furniture,East,186,182,165,180.7,76.88,10,Snowy,1,80.23,Winter,38485
2023-01-20,S005,P0006,Electronics,West,80,80,150,95.11,14.19,10,Sunny,0,15.13,Winter,38486
2023-01-20,S005,P0007,Electronics,North,197,7,103,10.91,10.43,10,Cloudy,1,6.41,Spring,38487
2023-01-20,S005,P0008,Electronics,East,494,286,148,276.77,94.48,20,Sunny,0,94.62,Spring,38488
2023-01-20,S005,P0009,Toys,South,370,265,72,277.43,88.41,5,Snowy,1,92.7,Summer,38489
2023-01-20,S005,P0010,Groceries,West,129,103,55,108.79,22.65,0,Rainy,1,25.56,Winter,38490
2023-01-21,S001,P0001,Furniture,West,400,63,147,82.85,55.98,5,Snowy,0,56.3,Spring,38501
2023-01-21,S001,P0002,Groceries,South,327,85,200,93.9,71.21,20,Sunny,0,69.92,Summer,38502
2023-01-21,S001,P0003,Furniture,North,434,236,168,232.15,87.91,20,Cloudy,1,83.27,Spring,38503
2023-01-21,S001,P0004,Furniture,North,427,286,82,305.87,46.05,5,Snowy,0,41.57,Summer,38504
2023-01-21,S001,P0005,Furniture,South,400,335,184,341.06,90.39,0,Rainy,0,89.05,Summer,38505
2023-01-21,S001,P0006,Toys,West,352,69,68,69.27,87.91,5,Cloudy,0,89.96,Summer,38506
2023-01-21,S001,P0007,Toys,South,120,16,51,23.12,82.95,15,Rainy,0,86.59,Winter,38507
2023-01-21,S001,P0008,Toys,South,66,22,145,21.43,64.69,15,Cloudy,1,63.32,Winter,38508
2023-01-21,S001,P0009,Electronics,West,375,356,167,362.39,10.17,0,Cloudy,0,10.49,Summer,38509
2023-01-21,S001,P0010,Toys,West,136,108,28,125.95,18.31,15,Rainy,1,22.42,Autumn,38510
2023-01-21,S002,P0001,Toys,South,471,242,197,251.42,65.26,5,Sunny,1,68.07,Autumn,38521
2023-01-21,S002,P0002,Toys,South,404,181,36,192.07,40.79,15,Sunny,1,38.13,Spring,38522
2023-01-21,S002,P0003,Electronics,North,139,56,110,73.35,29.86,20,Snowy,0,25.7,Winter,38523
2023-01-21,S002,P0004,Furniture,North,452,114,176,116.94,24.6,20,Cloudy,0,27.86,Spring,38524
2023-01-21,S002,P0005,Groceries,West,208,107,73,108.05,14.41,5,Snowy,1,9.49,Winter,38525
2023-01-21,S002,P0006,Toys,West,50,9,69,1.68,24.54,15,Sunny,0,28.46,Autumn,38526
2023-01-21,S002,P0007,Clothing,North,178,47,90,59.77,18.3,0,Cloudy,1,18.61,Spring,38527
2023-01-21,S002,P0008,Clothing,West,216,41,150,39.22,94.56,20,Cloudy,1,94.44,Summer,38528
2023-01-21,S002,P0009,Toys,West,187,119,96,137.89,71.26,20,Cloudy,1,74.49,Autumn,38529
2023-01-21,S002,P0010,Groceries,East,158,12,65,10.59,53.1,15,Rainy,0,56.9,Winter,38530
2023-01-21,S003,P0001,Furniture,South,466,223,25,239.17,75.91,0,Snowy,0,76.52,Winter,38541
2023-01-21,S003,P0002,Electronics,West,363,147,125,155.79,89.57,5,Sunny,1,93.47,Summer,38542
2023-01-21,S003,P0003,Electronics,East,243,110,137,112.43,70.17,10,Snowy,1,68.9,Winter,38543
2023-01-21,S003,P0004,Groceries,South,295,209,56,220.58,16.31,20,Rainy,1,14.09,Winter,38544
2023-01-21,S003,P0005,Clothing,South,467,392,135,394.86,85.78,0,Sunny,0,84.22,Spring,38545
2023-01-21,S003,P0006,Toys,North,311,82,65,81.54,85.99,20,Rainy,1,83.33,Autumn,38546
2023-01-21,S003,P0007,Toys,East,150,58,183,72.76,92.43,20,Rainy,1,88.02,Winter,38547
2023-01-21,S003,P0008,Toys,North,387,224,70,221.69,79.24,0,Sunny,1,74.69,Summer,38548
2023-01-21,S003,P0009,Clothing,North,371,62,55,59.22,52.16,0,Sunny,1,49.51,Winter,38549
2023-01-21,S003,P0010,Toys,North,269,58,127,59.38,45.36,20,Snowy,0,45.14,Winter,38550
2023-01-21,S004,P0001,Toys,East,187,132,130,141.87,57.71,15,Snowy,0,57.05,Summer,38561
2023-01-21,S004,P0002,Furniture,South,338,200,129,218.13,59.08,10,Snowy,0,55.09,Winter,38562
2023-01-21,S004,P0003,Toys,East,151,56,181,54.21,55.41,15,Sunny,1,57.13,Spring,38563
2023-01-21,S004,P0004,Groceries,West,320,49,102,42.06,47.99,10,Snowy,0,45.49,Spring,38564
2023-01-21,S004,P0005,Furniture,North,309,0,96,18.05,37.14,20,Sunny,0,41.47,Autumn,38565
2023-01-21,S004,P0006,Clothing,South,272,13,193,28.17,86.87,20,Rainy,0,89.55,Winter,38566
2023-01-21,S004,P0007,Electronics,North,369,125,171,127.93,22.45,0,Rainy,0,21.38,Autumn,38567
2023-01-21,S004,P0008,Furniture,East,369,13,138,10.81,10.12,10,Rainy,1,13.7,Winter,38568
2023-01-21,S004,P0009,Furniture,East,487,403,196,397.67,12.24,0,Snowy,1,15.35,Winter,38569
2023-01-21,S004,P0010,Electronics,West,447,419,190,435.14,45.43,20,Snowy,1,46.48,Autumn,38570
2023-01-21,S005,P0001,Clothing,West,130,86,179,83.79,43.77,10,Cloudy,1,48.17,Autumn,38581
2023-01-21,S005,P0002,Furniture,West,67,46,140,42.91,53.51,10,Snowy,0,51.59,Summer,38582
2023-01-21,S005,P0003,Electronics,North,382,122,88,132.04,36.93,5,Rainy,1,40.69,Winter,38583
2023-01-21,S005,P0004,Furniture,North,371,229,74,243.99,68.33,15,Cloudy,1,67.56,Winter,38584
2023-01-21,S005,P0005,Electronics,North,202,103,61,116.22,55.8,0,Rainy,1,55.81,Winter,38585
2023-01-21,S005,P0006,Electronics,West,407,6,168,15.31,24.78,15,Rainy,0,21.8,Summer,38586
2023-01-21,S005,P0007,Clothing,North,323,130,80,143.7,38.9,15,Sunny,1,37.68,Spring,38587
2023-01-21,S005,P0008,Electronics,East,307,128,86,121.56,91.02,20,Sunny,0,93.74,Winter,38588
2023-01-21,S005,P0009,Furniture,North,482,86,28,102.4,15.14,20,Snowy,0,11.14,Winter,38589
2023-01-21,S005,P0010,Groceries,South,340,268,25,281.58,57.07,0,Rainy,0,60.02,Spring,38590
2023-01-22,S001,P0001,Toys,West,221,125,177,115.64,45.37,15,Cloudy,1,41.25,Winter,38601
2023-01-22,S001,P0002,Furniture,North,126,74,182,82.28,45.06,5,Snowy,0,40.83,Summer,38602
2023-01-22,S001,P0003,Groceries,West,117,5,51,8.31,13.45,15,Snowy,0,14.03,Spring,38603
2023-01-22,S001,P0004,Furniture,North,436,319,104,335.6,17.43,15,Cloudy,1,13.44,Autumn,38604
2023-01-22,S001,P0005,Toys,North,78,52,128,62.33,45.26,5,Snowy,1,47.49,Spring,38605
2023-01-22,S001,P0006,Groceries,West,61,49,133,56.02,46.54,20,Snowy,1,50.38,Spring,38606
2023-01-22,S001,P0007,Electronics,West,495,322,175,327.6,35.47,20,Snowy,1,30.88,Spring,38607
2023-01-22,S001,P0008,Toys,East,422,6,117,-2.84,34.78,5,Sunny,1,30.44,Winter,38608
2023-01-22,S001,P0009,Electronics,South,205,84,142,92.5,29.33,5,Sunny,0,33.78,Spring,38609
2023-01-22,S001,P0010,Toys,North,442,409,31,412.62,46.58,0,Sunny,1,48.34,Spring,38610
2023-01-22,S002,P0001,Toys,South,364,9,166,19.02,48.26,15,Snowy,1,50.19,Summer,38621
2023-01-22,S002,P0002,Groceries,East,464,358,140,356.83,32.44,20,Cloudy,1,28.73,Autumn,38622
2023-01-22,S002,P0003,Toys,East,330,174,92,166.0,54.61,20,Sunny,1,56.98,Autumn,38623
2023-01-22,S002,P0004,Groceries,West,153,95,52,96.68,14.92,0,Cloudy,0,10.52,Autumn,38624
2023-01-22,S002,P0005,Groceries,South,315,16,114,10.04,94.29,20,Snowy,0,98.45,Spring,38625
